"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"1","01/01/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"2","01/02/2019",17,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"3","01/03/2019",15,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"4","01/04/2019",20,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"5","01/05/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"6","01/06/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"7","01/07/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"8","01/08/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"9","01/09/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10","01/10/2019",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"11","01/11/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"12","01/12/2019",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"13","01/13/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"14","01/14/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"15","01/15/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"16","01/16/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"17","01/17/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"18","01/18/2019",16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"19","01/19/2019",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"20","01/20/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"21","01/21/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"22","01/23/2019",21,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"23","01/24/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"24","01/25/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"25","01/26/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"26","01/27/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"27","01/28/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"28","01/29/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"29","01/30/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"30","01/31/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"31","02/01/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"32","02/02/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"33","02/03/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"34","02/04/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"35","02/05/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"36","02/06/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"37","02/07/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"38","02/08/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"39","02/09/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"40","02/10/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"41","02/11/2019",20,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"42","02/12/2019",23,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"43","02/13/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"44","02/14/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"45","02/15/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"46","02/16/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"47","02/17/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"48","02/18/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"49","02/21/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"50","02/22/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"51","02/23/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"52","02/24/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"53","02/25/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"54","02/26/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"55","02/27/2019",23,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"56","02/28/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"57","03/01/2019",22,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"58","03/02/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"59","03/03/2019",21,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"60","03/04/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"61","03/05/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"62","03/06/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"63","03/07/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"64","03/08/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"65","03/09/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"66","03/10/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"67","03/11/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"68","03/12/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"69","03/13/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"70","03/14/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"71","03/15/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"72","03/16/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"73","03/17/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"74","03/18/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"75","03/19/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"76","03/20/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"77","03/21/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"78","03/22/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"79","03/23/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"80","03/24/2019",74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"81","03/25/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"82","03/26/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"83","03/27/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"84","03/28/2019",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"85","03/29/2019",71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"86","03/30/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"87","03/31/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"88","04/01/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"89","04/02/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"90","04/03/2019",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"91","04/04/2019",80,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"92","04/05/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"93","04/06/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"94","04/07/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"95","04/08/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"96","04/09/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"97","04/10/2019",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"98","04/11/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"99","04/12/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"100","04/13/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"101","04/14/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"102","04/15/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"103","04/16/2019",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"104","04/17/2019",71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"105","04/18/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"106","04/19/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"107","04/20/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"108","04/21/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"109","04/22/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"110","04/23/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"111","04/24/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"112","04/25/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"113","04/26/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"114","04/27/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"115","04/28/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"116","04/29/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"117","04/30/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"118","05/01/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"119","05/02/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"120","05/03/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"121","05/04/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"122","05/05/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"123","05/06/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"124","05/07/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"125","05/08/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"126","05/09/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"127","05/10/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"128","05/11/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"129","05/12/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"130","05/13/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"131","05/14/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"132","05/15/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"133","05/16/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"134","05/17/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"135","05/18/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"136","05/19/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"137","05/20/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"138","05/21/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"139","05/22/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"140","05/23/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"141","05/24/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"142","05/25/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"143","05/26/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"144","05/27/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"145","05/28/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"146","05/29/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"147","05/30/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"148","05/31/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"149","06/01/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"150","06/02/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"151","06/03/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"152","06/04/2019",67,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"153","06/05/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"154","06/06/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"155","06/07/2019",22,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"156","06/08/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"157","06/09/2019",23,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"158","06/10/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"159","06/11/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"160","06/12/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"161","06/13/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"162","06/14/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"163","06/15/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"164","06/16/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"165","06/17/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"166","06/18/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"167","06/19/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"168","06/20/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"169","06/21/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"170","06/22/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"171","06/23/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"172","06/24/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"173","06/25/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"174","06/26/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"175","06/27/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"176","06/28/2019",77,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"177","06/29/2019",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"178","06/30/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"179","07/01/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"180","07/02/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"181","07/03/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"182","07/04/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"183","07/05/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"184","07/06/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"185","07/07/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"186","07/08/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"187","07/09/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"188","07/10/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"189","07/11/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"190","07/12/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"191","07/13/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"192","07/14/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"193","07/15/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"194","07/16/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"195","07/17/2019",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"196","07/18/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"197","07/19/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"198","07/20/2019",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"199","07/21/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"200","07/22/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"201","07/23/2019",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"202","07/24/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"203","07/25/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"204","07/26/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"205","07/27/2019",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"206","07/28/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"207","07/29/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"208","07/30/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"209","07/31/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"210","08/01/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"211","08/02/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"212","08/03/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"213","08/04/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"214","08/05/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"215","08/06/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"216","08/07/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"217","08/08/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"218","08/09/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"219","08/10/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"220","08/11/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"221","08/12/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"222","08/13/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"223","08/14/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"224","08/15/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"225","08/16/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"226","08/17/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"227","08/18/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"228","08/19/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"229","08/20/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"230","08/21/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"231","08/22/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"232","08/23/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"233","08/24/2019",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"234","08/25/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"235","08/26/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"236","08/27/2019",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"237","08/28/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"238","08/29/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"239","08/30/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"240","08/31/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"241","09/01/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"242","09/02/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"243","09/03/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"244","09/04/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"245","09/05/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"246","09/06/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"247","09/07/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"248","09/08/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"249","09/09/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"250","09/10/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"251","09/11/2019",67,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"252","09/12/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"253","09/13/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"254","09/14/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"255","09/15/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"256","09/16/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"257","09/17/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"258","09/18/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"259","09/19/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"260","09/20/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"261","09/21/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"262","09/22/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"263","09/23/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"264","09/24/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"265","09/25/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"266","09/26/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"267","09/27/2019",71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"268","09/28/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"269","09/29/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"270","09/30/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"271","10/01/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"272","10/02/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"273","10/03/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"274","10/04/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"275","10/05/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"276","10/06/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"277","10/07/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"278","10/08/2019",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"279","10/09/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"280","10/10/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"281","10/11/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"282","10/12/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"283","10/13/2019",16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"284","10/14/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"285","10/15/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"286","10/16/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"287","10/17/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"288","10/18/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"289","10/19/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"290","10/20/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
