"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"24","03/25/2018",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"25","03/26/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"26","03/27/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"27","03/28/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"28","03/29/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"29","03/30/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"30","03/31/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"31","04/01/2018",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"32","04/02/2018",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"33","04/03/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"34","04/04/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"35","04/05/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"36","04/06/2018",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"37","04/07/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"38","04/08/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"39","04/09/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"40","04/10/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"41","04/11/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"42","04/12/2018",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"43","04/13/2018",77,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"44","04/14/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"45","04/15/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"46","04/16/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"47","04/17/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"48","04/18/2018",84,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"49","04/19/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"50","04/20/2018",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"51","04/21/2018",80,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"52","04/22/2018",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"53","04/23/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"54","04/24/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"55","04/25/2018",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"56","04/26/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"57","04/27/2018",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"58","04/28/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"59","04/29/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"60","04/30/2018",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"61","05/01/2018",74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"62","05/02/2018",87,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"63","05/03/2018",74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"64","05/04/2018",74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"65","05/05/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"66","05/06/2018",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"67","05/07/2018",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"68","05/08/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"69","05/09/2018",67,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"70","05/10/2018",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"71","05/11/2018",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"72","05/12/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"73","05/13/2018",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"74","05/14/2018",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"75","05/15/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"76","05/16/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"77","05/17/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"78","05/18/2018",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"79","05/19/2018",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"80","05/20/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"81","05/21/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"82","05/22/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"83","05/23/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"84","05/24/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"85","05/25/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"86","05/26/2018",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"87","05/27/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"88","05/28/2018",19,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"89","05/29/2018",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"90","05/30/2018",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"91","05/31/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"92","06/01/2018",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"93","06/02/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"94","06/03/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"95","06/04/2018",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"96","06/05/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"97","06/06/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"98","06/07/2018",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"99","06/08/2018",77,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"100","06/09/2018",80,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"101","06/10/2018",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"102","06/11/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"103","06/12/2018",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"104","06/13/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"105","06/14/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"106","06/15/2018",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"107","06/16/2018",100,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"108","06/17/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"109","06/18/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"110","06/19/2018",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"111","06/20/2018",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"112","06/21/2018",22,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"113","06/22/2018",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"114","06/23/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"115","06/24/2018",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"116","06/25/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"117","06/26/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"118","06/27/2018",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"119","06/28/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"120","06/29/2018",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"121","06/30/2018",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"122","07/01/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"123","07/02/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"124","07/03/2018",71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"125","07/04/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"126","07/05/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"127","07/06/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"128","07/07/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"129","07/08/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"130","07/09/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"131","07/10/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"132","07/11/2018",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"133","07/12/2018",51,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"134","07/13/2018",74,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"135","07/14/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"136","07/15/2018",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"137","07/16/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"138","07/17/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"139","07/18/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"140","07/19/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"141","07/20/2018",61,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"142","07/21/2018",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"143","07/22/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"144","07/23/2018",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"145","07/24/2018",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"146","07/25/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"147","07/26/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"148","07/27/2018",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"149","07/28/2018",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"150","07/29/2018",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"151","07/30/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"152","07/31/2018",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"153","08/01/2018",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"154","08/02/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"155","08/03/2018",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"156","08/04/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"157","08/05/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"158","08/06/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"159","08/07/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"160","08/08/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"161","08/09/2018",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"162","08/10/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"163","08/11/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"164","08/12/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"165","08/13/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"166","08/14/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"167","08/15/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"168","08/16/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"169","08/17/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"170","08/18/2018",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"171","08/19/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"172","08/20/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"173","08/21/2018",26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"174","08/22/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"175","08/23/2018",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"176","08/24/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"177","08/25/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"178","08/26/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"179","08/27/2018",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"180","08/28/2018",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"181","08/29/2018",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"182","08/30/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"183","08/31/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"184","09/01/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"185","09/02/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"186","09/03/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"187","09/04/2018",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"188","09/05/2018",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"189","09/06/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"190","09/07/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"191","09/08/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"192","09/09/2018",16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"193","09/20/2018",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"194","09/21/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"195","09/22/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"196","09/23/2018",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"197","09/24/2018",18,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"198","09/25/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"199","09/26/2018",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"200","09/27/2018",26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"201","09/28/2018",27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"202","09/29/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"203","09/30/2018",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"204","10/01/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"205","10/02/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"206","10/03/2018",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"207","10/04/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"208","10/05/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"209","10/06/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"210","10/07/2018",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"211","10/08/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"212","10/09/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"213","10/10/2018",16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"214","10/11/2018",24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"215","10/12/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"216","10/13/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"217","10/15/2018",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"218","10/16/2018",20,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"219","10/17/2018",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"220","10/18/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"221","10/19/2018",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"222","10/20/2018",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"223","10/21/2018",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"224","10/22/2018",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"225","10/23/2018",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"226","10/24/2018",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"227","10/25/2018",25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"228","10/26/2018",21,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"229","10/27/2018",26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"230","10/28/2018",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"231","10/29/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"232","10/30/2018",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"233","10/31/2018",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"234","03/01/2018",42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"235","03/05/2018",44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"236","03/06/2018",38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"237","03/07/2018",38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"238","03/08/2018",41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"239","03/09/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"240","03/10/2018",47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"241","03/11/2018",41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"242","03/12/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"243","03/13/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"244","03/14/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"245","03/16/2018",61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"246","03/17/2018",50,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"247","03/18/2018",44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"248","03/19/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"249","03/20/2018",38,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"250","03/21/2018",36,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"251","03/23/2018",49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"252","03/24/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"253","03/25/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"254","03/26/2018",46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"255","03/27/2018",43,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"256","03/28/2018",42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"257","03/29/2018",49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"258","03/30/2018",41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"259","04/01/2018",46,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"260","04/03/2018",47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"261","04/04/2018",44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"262","04/05/2018",48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"263","04/06/2018",54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"264","04/07/2018",42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"265","04/08/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"266","04/09/2018",34,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"267","04/10/2018",44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"268","04/11/2018",44,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"269","04/12/2018",64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"270","04/13/2018",84,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"271","04/14/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"272","04/15/2018",41,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"273","04/17/2018",64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"274","04/18/2018",77,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"275","04/19/2018",42,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"276","04/20/2018",61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"277","04/21/2018",74,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"278","04/22/2018",49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"279","04/23/2018",48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"280","04/24/2018",40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"281","04/25/2018",40,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"282","04/26/2018",39,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"283","04/27/2018",48,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"284","04/28/2018",67,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"285","04/29/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"286","04/30/2018",54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"287","05/01/2018",80,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"288","05/02/2018",87,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"289","05/03/2018",84,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"290","05/04/2018",49,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"291","05/05/2018",45,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"292","05/06/2018",47,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"293","05/07/2018",54,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"294","05/08/2018",51,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"295","05/09/2018",67,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"296","05/10/2018",61,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"297","05/11/2018",80,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"298","05/12/2018",64,"Linville Falls","Ozone","Avery",35.972347,-81.933072
"299","05/13/2018",58,"Linville Falls","Ozone","Avery",35.972347,-81.933072
