"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"32","04/08/2018",12,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"33","04/11/2018",19,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"34","04/14/2018",32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"35","04/17/2018",15,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"36","04/20/2018",11,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"37","04/23/2018",7,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"38","04/26/2018",9,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"39","04/29/2018",11,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"40","05/02/2018",30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"41","05/05/2018",42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"42","05/08/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"43","05/11/2018",35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"44","05/14/2018",49,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"45","05/17/2018",11,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"46","05/20/2018",22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"47","05/23/2018",23,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"48","05/26/2018",9,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"49","05/29/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"50","06/01/2018",15,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"51","06/04/2018",16,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"52","06/07/2018",33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"53","06/10/2018",39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"54","06/13/2018",18,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"55","06/16/2018",41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"56","06/19/2018",42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"57","06/22/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"58","06/25/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"59","06/28/2018",24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"60","07/01/2018",25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"61","07/04/2018",43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"62","07/07/2018",22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"63","07/10/2018",34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"64","07/13/2018",47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"65","07/16/2018",31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"66","07/19/2018",29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"67","07/22/2018",18,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"68","07/25/2018",21,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"69","07/28/2018",34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"70","07/31/2018",25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"71","08/03/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"72","08/06/2018",21,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"73","08/09/2018",21,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"74","08/12/2018",35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"75","08/15/2018",43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"76","08/18/2018",25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"77","08/21/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"78","08/24/2018",21,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"79","08/27/2018",45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"80","08/30/2018",27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"81","09/02/2018",24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"82","09/05/2018",29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"83","09/08/2018",32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"84","09/11/2018",22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"85","09/14/2018",9,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"86","09/17/2018",3,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"87","09/20/2018",35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"88","09/23/2018",30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"89","09/26/2018",13,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"90","09/29/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"91","10/02/2018",25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"92","10/05/2018",26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"93","10/08/2018",23,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"94","10/11/2018",6,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"95","10/14/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"96","10/17/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"97","10/20/2018",12,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"98","10/23/2018",12,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"99","10/26/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"100","10/29/2018",8,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"101","11/01/2018",22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"102","11/04/2018",15,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"103","11/07/2018",10,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"104","11/10/2018",12,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"105","11/13/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"106","11/16/2018",10,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"107","11/19/2018",31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"108","11/22/2018",14,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"109","11/25/2018",15,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"110","11/28/2018",21,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"111","12/01/2018",16,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"112","12/04/2018",6,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"113","12/07/2018",15,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"114","12/10/2018",5,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"115","12/19/2018",20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"116","12/22/2018",4,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"117","12/25/2018",12,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
"118","01/02/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"119","01/08/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"120","01/14/2018",18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"121","01/20/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"122","01/26/2018",37,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"123","02/01/2018",44,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"124","02/07/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"125","02/13/2018",18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"126","02/19/2018",14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"127","02/25/2018",22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"128","03/03/2018",9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"129","03/09/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"130","03/15/2018",31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"131","03/21/2018",9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"132","03/27/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"133","04/02/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"134","04/08/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"135","04/14/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"136","04/20/2018",17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"137","04/26/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"138","05/02/2018",48,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"139","05/08/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"140","05/14/2018",54,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"141","05/20/2018",39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"142","05/26/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"143","06/01/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"144","06/07/2018",46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"145","06/13/2018",25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"146","06/19/2018",45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"147","06/25/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"148","07/01/2018",29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"149","07/07/2018",24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"150","07/13/2018",44,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"151","07/19/2018",43,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"152","07/25/2018",24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"153","07/31/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"154","08/06/2018",29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"155","08/12/2018",38,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"156","08/18/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"157","08/24/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"158","08/30/2018",31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"159","09/05/2018",32,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"160","09/11/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"161","09/17/2018",5,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"162","09/23/2018",46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"163","09/29/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"164","10/05/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"165","10/11/2018",9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"166","10/17/2018",8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"167","10/23/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"168","10/29/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"169","11/04/2018",24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"170","11/10/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"171","11/22/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"172","11/28/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"173","12/04/2018",8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"174","12/10/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"175","12/16/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"176","12/22/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"177","12/28/2018",10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"178","01/02/2018",29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"179","01/08/2018",49,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"180","01/14/2018",1,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"181","01/26/2018",27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"182","02/01/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"183","02/07/2018",17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"184","02/13/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"185","02/19/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"186","02/25/2018",29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"187","03/03/2018",10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"188","03/09/2018",27,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"189","03/15/2018",32,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"190","03/21/2018",8,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"191","03/27/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"192","04/02/2018",42,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"193","04/08/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"194","04/14/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"195","04/20/2018",18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"196","04/26/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"197","05/02/2018",47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"198","05/08/2018",29,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"199","05/14/2018",55,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"200","05/26/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"201","06/01/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"202","06/07/2018",46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"203","06/13/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"204","06/19/2018",47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"205","06/25/2018",22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"206","07/01/2018",31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"207","07/07/2018",25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"208","07/13/2018",46,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"209","07/19/2018",45,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"210","07/25/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"211","07/31/2018",31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"212","08/06/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"213","08/12/2018",36,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"214","08/18/2018",25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"215","08/24/2018",31,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"216","08/30/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"217","09/05/2018",33,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"218","09/11/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"219","09/23/2018",47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"220","09/29/2018",17,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"221","10/05/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"222","10/11/2018",7,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"223","10/17/2018",9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"224","10/23/2018",22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"225","10/29/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"226","11/04/2018",25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"227","11/10/2018",22,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"228","11/16/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"229","11/22/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"230","11/28/2018",24,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"231","12/04/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"232","12/10/2018",16,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"233","12/16/2018",10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"234","12/22/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"235","01/01/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"236","01/02/2018",25,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"237","01/03/2018",52,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"238","01/04/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"239","01/05/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"240","01/06/2018",19,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"241","01/07/2018",53,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"242","01/08/2018",44,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"243","01/09/2018",53,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"244","01/10/2018",35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"245","01/11/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"246","01/12/2018",4,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"247","01/13/2018",6,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"248","01/14/2018",21,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"249","01/15/2018",41,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"250","01/16/2018",57,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"251","01/17/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"252","01/18/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"253","01/19/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"254","01/20/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"255","01/21/2018",50,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"256","01/22/2018",42,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"257","01/23/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"258","01/24/2018",14,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"259","01/25/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"260","01/26/2018",40,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"261","01/27/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"262","01/28/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"263","01/29/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"264","01/30/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"265","01/31/2018",35,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"266","02/01/2018",47,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"267","02/02/2018",9,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"268","02/03/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"269","02/04/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"270","02/05/2018",13,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"271","02/06/2018",28,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"272","02/07/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"273","02/08/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"274","02/09/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"275","02/10/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"276","02/11/2018",10,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"277","02/12/2018",12,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"278","02/13/2018",20,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"279","02/14/2018",30,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"280","02/15/2018",18,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"281","02/16/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"282","02/17/2018",5,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"283","02/18/2018",3,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"284","02/19/2018",15,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"285","02/20/2018",26,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"286","02/21/2018",23,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
"287","02/22/2018",39,"Board Of Ed. Bldg.","PM2.5","Buncombe",35.6062000008935,-82.5844
